state_type,match_id,deployment_history_status,eligible_for_state,consumed_by_state,eligibility_reason
series,4855476,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4860065,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4875478,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4882087,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4882088,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4899255,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4939280,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4939281,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4940519,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4940521,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4941820,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4941821,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4943310,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4943312,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4948828,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4949144,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4949146,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4966775,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4968725,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4968727,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4971452,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4971453,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4971480,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4978660,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4978661,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
